epoch,time,train/box_loss,train/pose_loss,train/kobj_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(P),metrics/recall(P),metrics/mAP50(P),metrics/mAP50-95(P),val/box_loss,val/pose_loss,val/kobj_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
49,1672.7,0.89187,0.89062,0.17664,0.45591,1.32526,0.99963,0.98413,0.985,0.72608,0.99426,0.97884,0.97215,0.79763,0.98751,0.72852,0.12436,0.34288,1.44055,0.0005248,0.0005248,0.0005248
52,1756.83,0.90508,0.92723,0.17452,0.46178,1.32902,0.99964,0.98413,0.985,0.72511,0.99426,0.97884,0.9721,0.81153,0.99873,0.7093,0.1233,0.34384,1.45735,0.0004951,0.0004951,0.0004951
50,1702.33,0.9056,0.96667,0.17779,0.45966,1.32826,0.99961,0.98413,0.985,0.69906,0.99424,0.97884,0.97215,0.80288,1.04912,0.74649,0.1237,0.34579,1.50843,0.0005149,0.0005149,0.0005149
53,1786.29,0.90447,0.9504,0.17683,0.456,1.33323,0.99963,0.98413,0.985,0.71205,0.99425,0.97884,0.97199,0.80834,1.02169,0.72938,0.12387,0.33815,1.47438,0.0004852,0.0004852,0.0004852
51,1729.72,0.91046,0.94532,0.17565,0.4573,1.3351,0.99965,0.98413,0.985,0.72828,0.99427,0.97884,0.97215,0.8267,0.97872,0.67877,0.12465,0.3433,1.43561,0.000505,0.000505,0.000505
54,1813.13,0.91414,0.90162,0.17578,0.45262,1.33666,0.99963,0.98413,0.985,0.71925,0.99425,0.97884,0.97199,0.80754,1.00107,0.70752,0.12401,0.34696,1.45093,0.0004753,0.0004753,0.0004753
52,1757.01,0.90508,0.92723,0.17452,0.46178,1.32902,0.99964,0.98413,0.985,0.72511,0.99426,0.97884,0.9721,0.81153,0.99873,0.7093,0.1233,0.34384,1.45735,0.0004951,0.0004951,0.0004951
55,1848.55,0.89675,0.93511,0.17989,0.45364,1.32408,0.99965,0.98413,0.985,0.70623,0.99427,0.97884,0.9721,0.8053,1.04072,0.71902,0.12341,0.34154,1.49933,0.0004654,0.0004654,0.0004654
53,1802.99,0.90447,0.9504,0.17683,0.456,1.33323,0.99963,0.98413,0.985,0.71205,0.99425,0.97884,0.97199,0.80834,1.02169,0.72938,0.12387,0.33815,1.47438,0.0004852,0.0004852,0.0004852
56,1899.36,0.90629,0.8748,0.17436,0.45172,1.33094,0.99964,0.98413,0.985,0.70979,0.99426,0.97884,0.97194,0.8117,1.03202,0.70813,0.12354,0.34446,1.48857,0.0004555,0.0004555,0.0004555
54,1864.15,0.91414,0.90162,0.17578,0.45262,1.33666,0.99963,0.98413,0.985,0.71925,0.99425,0.97884,0.97199,0.80754,1.00107,0.70752,0.12401,0.34696,1.45093,0.0004753,0.0004753,0.0004753
57,1961.11,0.89074,0.91527,0.1754,0.44615,1.33222,0.99963,0.98413,0.985,0.69982,0.99426,0.97884,0.97167,0.80254,1.06092,0.72484,0.1247,0.34514,1.51366,0.0004456,0.0004456,0.0004456
55,1911.03,0.89675,0.93511,0.17989,0.45364,1.32408,0.99965,0.98413,0.985,0.70623,0.99427,0.97884,0.9721,0.8053,1.04072,0.71902,0.12341,0.34154,1.49933,0.0004654,0.0004654,0.0004654
58,1998.56,0.89921,0.91231,0.17657,0.44315,1.32503,0.99964,0.98413,0.985,0.71627,0.99427,0.97884,0.97161,0.80829,1.01363,0.70843,0.12523,0.33896,1.47198,0.0004357,0.0004357,0.0004357
56,1942.6,0.90629,0.8748,0.17436,0.45172,1.33094,0.99964,0.98413,0.985,0.70979,0.99426,0.97884,0.97194,0.8117,1.03202,0.70813,0.12354,0.34446,1.48857,0.0004555,0.0004555,0.0004555
59,2028.22,0.90705,0.93668,0.17517,0.45055,1.32752,0.99964,0.98413,0.985,0.70459,0.99427,0.97884,0.97172,0.80348,1.04128,0.71111,0.12504,0.34384,1.49883,0.0004258,0.0004258,0.0004258
57,1972.14,0.89074,0.91527,0.1754,0.44615,1.33222,0.99963,0.98413,0.985,0.69982,0.99426,0.97884,0.97167,0.80254,1.06092,0.72484,0.1247,0.34514,1.51366,0.0004456,0.0004456,0.0004456
